global_step,acceptance_step,task_id,prompt_idx,sample_idx,reward,num_calls,timeout,done,finish_reason,classes
2,2,task_006954_db786942,0,13,1.0,12,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,14,1.0,11,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,15,1.0,9,0,1,stop,
2,2,task_006954_db786942,0,16,1.0,9,0,1,stop,
2,2,task_006954_db786942,0,17,1.0,11,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,18,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_006954_db786942,0,19,1.0,9,0,1,stop,
2,2,task_006954_db786942,0,20,1.0,10,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,21,1.0,10,0,1,stop,
2,2,task_006954_db786942,0,22,0.0,10,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,23,1.0,9,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,24,1.0,11,0,1,stop,
2,2,task_006954_db786942,0,25,1.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_006954_db786942,0,26,1.0,10,0,1,stop,
2,2,task_006954_db786942,0,27,1.0,10,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,28,1.0,9,0,1,stop,
2,2,task_006954_db786942,0,29,0.0,8,0,0,stop,
2,2,task_006954_db786942,0,30,1.0,10,0,1,stop,BASELINE:failure_text
2,2,task_006954_db786942,0,31,1.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,32,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,33,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,34,0.0,22,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_005085_31c5a191,1,35,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,36,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,37,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,38,0.0,49,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,39,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,40,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
2,2,task_005085_31c5a191,1,41,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,42,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,43,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,44,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,45,1.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,46,0.0,51,0,0,stop,BASELINE:failure_text
2,2,task_005085_31c5a191,1,47,1.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,48,0.0,10,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_005085_31c5a191,1,49,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,50,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,51,1.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,52,1.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,53,1.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,54,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,55,0.0,22,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_005085_31c5a191,1,56,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
2,2,task_005085_31c5a191,1,57,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,58,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,59,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,60,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,61,1.0,15,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005085_31c5a191,1,62,1.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
2,2,task_005085_31c5a191,1,63,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,64,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,65,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,66,0.0,28,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,67,0.0,21,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,68,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,69,0.0,64,0,0,stop,BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,70,0.0,37,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,71,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,72,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,73,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,74,0.0,20,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,75,0.0,27,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,76,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,77,0.0,64,0,0,stop,BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,78,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,79,0.0,16,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,80,0.0,9,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,81,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,82,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,83,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,84,0.0,47,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,85,0.0,16,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
2,2,task_004296_251060ee,2,86,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,87,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,88,0.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,89,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,90,0.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,91,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,92,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,93,1.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,94,0.0,64,0,0,stop,BASELINE:nonzero_exit
2,2,task_004296_251060ee,2,95,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,96,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,97,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,98,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,99,0.0,64,0,0,stop,BASELINE:failure_text
2,2,task_004543_2f92e354,3,100,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,101,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,102,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,103,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,104,1.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,105,1.0,9,0,1,stop,BASELINE:failure_text
2,2,task_004543_2f92e354,3,106,1.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,107,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,108,0.0,42,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,109,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,110,1.0,38,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,111,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,112,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,113,1.0,21,0,1,stop,BASELINE:failure_text
2,2,task_004543_2f92e354,3,114,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,115,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,116,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,117,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,118,1.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,119,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,120,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,121,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,122,1.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,123,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,124,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,125,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,126,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004543_2f92e354,3,127,0.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,128,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,129,1.0,8,0,1,stop,
2,2,task_005906_a679ee61,4,130,1.0,10,0,1,stop,
2,2,task_005906_a679ee61,4,131,1.0,13,0,1,stop,
2,2,task_005906_a679ee61,4,132,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,133,1.0,15,0,1,stop,
2,2,task_005906_a679ee61,4,134,1.0,12,0,1,stop,
2,2,task_005906_a679ee61,4,135,1.0,15,0,1,stop,
2,2,task_005906_a679ee61,4,136,0.0,11,0,0,stop,
2,2,task_005906_a679ee61,4,137,1.0,16,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,138,1.0,9,0,1,stop,
2,2,task_005906_a679ee61,4,139,1.0,12,0,1,stop,
2,2,task_005906_a679ee61,4,140,1.0,9,0,1,stop,
2,2,task_005906_a679ee61,4,141,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,142,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,143,1.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,144,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,145,1.0,11,0,1,stop,
2,2,task_005906_a679ee61,4,146,1.0,10,0,1,stop,
2,2,task_005906_a679ee61,4,147,1.0,12,0,1,stop,
2,2,task_005906_a679ee61,4,148,1.0,15,0,1,stop,
2,2,task_005906_a679ee61,4,149,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,150,0.0,11,0,0,stop,
2,2,task_005906_a679ee61,4,151,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,152,1.0,11,0,1,stop,
2,2,task_005906_a679ee61,4,153,1.0,13,0,1,stop,
2,2,task_005906_a679ee61,4,154,1.0,9,0,1,stop,
2,2,task_005906_a679ee61,4,155,1.0,11,0,1,stop,
2,2,task_005906_a679ee61,4,156,1.0,8,0,1,stop,
2,2,task_005906_a679ee61,4,157,1.0,21,0,1,stop,
2,2,task_005906_a679ee61,4,158,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_005906_a679ee61,4,159,1.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,160,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,161,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;EXPECTED:zero_reward_model_own_tests_passed
2,2,task_000183_b7eabe12,5,162,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,163,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,164,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,165,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,166,1.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,167,0.0,29,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,168,1.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,169,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,170,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,171,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,172,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,173,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,174,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,175,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,176,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,177,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,178,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,179,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,180,1.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,181,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;EXPECTED:zero_reward_model_own_tests_passed
2,2,task_000183_b7eabe12,5,182,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,183,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,184,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,185,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,186,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,187,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,188,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,189,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,190,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_000183_b7eabe12,5,191,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,192,0.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,193,0.0,18,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,194,0.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,195,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,196,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,197,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,198,0.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,199,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,200,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,201,0.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,202,0.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,203,0.0,15,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,204,0.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,205,0.0,13,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,206,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,207,0.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,208,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,209,0.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,210,0.0,19,0,1,stop,BASELINE:failure_text
2,2,task_004829_a70504c8,6,211,0.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,212,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,213,0.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,214,0.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,215,0.0,18,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,216,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,217,0.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,218,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,219,0.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,220,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,221,0.0,53,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,222,0.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_004829_a70504c8,6,223,0.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,224,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,225,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,226,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,227,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,228,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,229,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,230,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,231,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,232,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,233,0.0,29,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,234,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,235,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,236,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,237,0.0,64,0,0,stop,
2,2,task_001084_ff5f81ed,7,238,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,239,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,240,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,241,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,242,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,243,1.0,48,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,244,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,245,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,246,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,247,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,248,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,249,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,250,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,251,1.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,252,1.0,26,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,253,1.0,23,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,254,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
2,2,task_001084_ff5f81ed,7,255,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,0,1.0,63,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,1,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,2,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,3,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,4,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,5,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,6,0.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,7,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
3,3,task_001215_8cf1fe6c,0,8,1.0,42,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
